Record Num.,Array Current(A) ,Array Voltage(V),Array Power(W),Load Current(A),Load Voltage(V),Load Power(W),Battery Current(A),Battery Voltage(V),Battery Temp.(℃),Battery SOC(%),Battery Max. Voltage(V),Battery Min. Voltage(V),Array Status,Charging Status,Battery Status,Load Status,Device Status,Daily Energy Consumed(kWh),Monthly Energy Consumed(kWh),Annual Energy Consumed(kWh),Total Energy Consumed(kWh),Daily Energy Generated(kWh),Monthly Energy Generated(kWh),Annual Energy Generated(kWh),Total Energy Generated(kWh)
94,0.77,18.58,14.48,0.00,0.00,0.00,1.01,14.34,25.00,100,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.04,0.26,1.41,2.68,2017/10/7  12:2:0
95,0.65,18.89,12.31,0.00,0.00,0.00,0.86,14.32,25.00,100,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.05,0.27,1.42,2.69,2017/10/7  12:13:0
96,0.61,20.27,12.36,0.00,0.00,0.00,0.85,14.55,25.00,100,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.05,0.27,1.42,2.69,2017/10/7  12:24:0
97,0.43,20.53,8.90,0.00,0.00,0.00,0.62,14.36,25.00,100,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.05,0.27,1.42,2.69,2017/10/7  12:36:0
98,0.33,21.14,7.16,0.00,0.00,0.00,0.50,14.32,25.00,100,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.05,0.27,1.42,2.69,2017/10/7  12:47:0
99,0.29,20.85,6.16,0.00,0.00,0.00,0.43,14.33,25.00,100,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.28,1.43,2.70,2017/10/7  12:58:0
100,0.26,21.54,5.73,0.00,0.00,0.00,0.40,14.34,25.00,100,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.28,1.43,2.70,2017/10/7  13:9:0
101,0.23,21.61,5.16,0.00,0.00,0.00,0.36,14.35,25.00,100,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.28,1.43,2.70,2017/10/7  13:20:0
102,0.24,21.30,5.16,0.00,0.00,0.00,0.36,14.35,25.00,100,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.28,1.43,2.70,2017/10/7  13:31:0
103,0.13,21.63,3.02,0.00,0.00,0.00,0.22,13.76,25.00,98,14.95,12.69,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.28,1.43,2.70,2017/10/7  13:42:0
104,0.17,20.36,3.57,0.00,0.00,0.00,0.26,13.75,25.00,98,14.95,12.69,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.28,1.43,2.70,2017/10/7  13:53:0
105,0.17,20.77,3.57,0.00,0.00,0.00,0.26,13.76,25.00,98,14.95,12.69,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.28,1.43,2.70,2017/10/7  14:4:0
106,0.16,20.65,3.44,0.00,0.00,0.00,0.25,13.79,25.00,99,14.95,12.69,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.28,1.43,2.70,2017/10/7  14:15:0
107,0.17,20.79,3.58,0.00,0.00,0.00,0.26,13.80,25.00,100,14.95,12.69,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.28,1.43,2.70,2017/10/7  14:26:0
108,0.15,19.74,3.02,0.00,0.00,0.00,0.22,13.73,25.00,97,14.95,12.69,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.28,1.43,2.70,2017/10/7  14:37:0
109,0.16,19.80,3.29,0.00,0.00,0.00,0.24,13.73,25.00,98,14.95,12.69,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.28,1.43,2.70,2017/10/7  14:48:0
110,0.16,19.20,3.15,0.00,0.00,0.00,0.23,13.73,25.00,97,14.95,12.69,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.28,1.43,2.70,2017/10/7  14:59:0
111,0.17,19.23,3.30,0.00,0.00,0.00,0.24,13.77,25.00,98,14.95,12.69,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.29,1.44,2.71,2017/10/7  15:10:0
112,0.15,18.98,2.88,0.00,0.00,0.00,0.21,13.75,25.00,98,14.95,12.69,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.29,1.44,2.71,2017/10/7  15:21:0
113,0.18,18.95,3.44,0.00,0.00,0.00,0.25,13.79,25.00,99,14.95,12.69,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.29,1.44,2.71,2017/10/7  15:32:0
114,0.36,14.05,5.08,0.00,0.00,0.00,0.39,13.04,25.00,71,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.29,1.44,2.71,2017/10/7  15:43:0
115,0.39,14.07,5.59,0.00,0.00,0.00,0.43,13.02,25.00,71,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.29,1.44,2.71,2017/10/7  15:54:0
116,0.41,14.09,5.85,0.00,0.00,0.00,0.45,13.00,25.00,70,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.29,1.44,2.71,2017/10/7  16:5:0
117,0.41,14.01,5.83,0.00,0.00,0.00,0.45,12.96,25.00,68,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.29,1.44,2.71,2017/10/7  16:16:0
