Record Num.,Array Current(A) ,Array Voltage(V),Array Power(W),Load Current(A),Load Voltage(V),Load Power(W),Battery Current(A),Battery Voltage(V),Battery Temp.(℃),Battery SOC(%),Battery Max. Voltage(V),Battery Min. Voltage(V),Array Status,Charging Status,Battery Status,Load Status,Device Status,Daily Energy Consumed(kWh),Monthly Energy Consumed(kWh),Annual Energy Consumed(kWh),Total Energy Consumed(kWh),Daily Energy Generated(kWh),Monthly Energy Generated(kWh),Annual Energy Generated(kWh),Total Energy Generated(kWh)
11,0.00,0.48,0.00,0.00,0.00,0.00,0.00,13.03,25.00,71,14.17,12.56,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.11,0.64,1.79,3.06,2017/2/14  14:1:0
12,0.00,0.48,0.00,0.00,0.00,0.00,0.00,13.03,25.00,71,14.17,12.56,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.11,0.64,1.79,3.06,2017/2/14  14:12:0
13,0.00,0.46,0.00,0.00,0.00,0.00,0.00,13.02,25.00,71,14.17,12.56,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.11,0.64,1.79,3.06,2017/2/14  14:23:0
14,0.00,0.48,0.00,0.00,0.00,0.00,0.00,13.02,25.00,71,14.17,12.56,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.11,0.64,1.79,3.06,2017/2/14  14:34:0
15,0.00,0.53,0.00,0.00,0.00,0.00,0.00,13.02,25.00,71,14.17,12.56,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.11,0.64,1.79,3.06,2017/2/14  14:45:0
16,0.00,0.45,0.00,0.00,0.00,0.00,0.00,13.02,25.00,71,14.17,12.56,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.11,0.64,1.79,3.06,2017/2/14  14:56:0
17,0.00,0.49,0.00,0.00,0.00,0.00,0.00,13.02,25.00,71,14.17,12.56,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.11,0.64,1.79,3.06,2017/2/14  15:7:0
18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.02,25.00,71,14.17,12.56,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.11,0.64,1.79,3.06,2017/2/14  15:18:0
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.02,25.00,71,13.03,13.01,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  15:29:0
20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.01,25.00,71,13.03,13,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  15:40:0
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.01,25.00,70,13.03,13,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  15:51:0
22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.01,25.00,70,13.03,13,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  16:2:0
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.01,25.00,71,13.03,13,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  16:13:0
24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.01,25.00,70,13.03,13,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  16:24:0
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.01,25.00,70,13.03,13,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  16:35:0
26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.01,25.00,70,13.03,13,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  16:46:0
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.01,25.00,70,13.03,13,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  16:57:0
28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.01,25.00,70,13.03,13,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  17:8:0
29,0.00,0.01,0.00,0.00,0.00,0.00,0.00,13.01,25.00,70,13.03,13,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  17:20:0
30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.01,25.00,70,13.03,13,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  17:31:0
31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.01,25.00,70,13.03,12.99,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  17:42:0
32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.01,25.00,70,13.03,12.99,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  17:53:0
33,0.00,0.01,0.00,0.00,0.00,0.00,0.00,13.00,25.00,70,13.03,12.99,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  18:4:0
34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,25.00,70,13.03,12.99,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  18:15:0
35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,25.00,70,13.03,12.99,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  18:26:0
36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.01,25.00,70,13.03,12.99,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  18:37:0
37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,25.00,70,13.03,12.99,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  18:48:0
38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.99,25.00,70,13.03,12.99,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  18:59:0
39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.99,25.00,70,13.03,12.98,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  19:10:0
40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.99,25.00,70,13.03,12.98,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  19:21:0
41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.99,25.00,70,13.03,12.98,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  19:32:0
42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.99,25.00,70,13.03,12.98,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  19:43:0
43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.99,25.00,70,13.03,12.98,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  19:54:0
44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.99,25.00,70,13.03,12.98,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  20:5:0
45,0.00,0.04,0.00,0.00,0.00,0.00,0.00,12.99,25.00,69,13.03,12.98,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  20:16:0
46,0.00,0.12,0.00,0.00,0.00,0.00,0.00,12.99,25.00,70,13.03,12.98,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  20:27:0
47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.99,25.00,69,13.03,12.97,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  20:38:0
48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.99,25.00,70,13.03,12.97,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  20:49:0
49,0.00,0.15,0.00,0.00,0.00,0.00,0.00,12.98,25.00,69,13.03,12.97,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  21:0:0
50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.98,25.00,70,13.03,12.97,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  21:11:0
51,0.00,0.09,0.00,0.00,0.00,0.00,0.00,12.98,25.00,69,13.03,12.97,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  21:22:0
52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.98,25.00,69,13.03,12.97,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  21:33:0
53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.97,25.00,69,13.03,12.97,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  21:44:0
54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.97,25.00,69,13.03,12.97,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  21:55:0
55,0.00,1.58,0.00,0.00,0.00,0.00,0.00,12.97,25.00,69,13.03,12.97,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  22:6:0
56,0.00,3.29,0.00,0.00,0.00,0.00,0.00,12.97,25.00,69,13.03,12.97,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  22:17:0
57,0.00,7.51,0.00,0.00,0.00,0.00,0.00,12.97,25.00,69,13.03,12.97,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  22:28:0
58,0.00,12.69,0.00,0.00,0.00,0.00,0.00,12.98,25.00,69,13.03,12.97,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  22:40:0
59,0.00,13.91,0.00,0.00,0.00,0.00,0.00,12.98,25.00,69,13.24,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  22:51:0
60,0.02,13.97,0.39,0.00,0.00,0.00,0.03,13.00,25.00,70,13.24,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  23:2:0
61,0.01,14.05,0.26,0.00,0.00,0.00,0.02,13.01,25.00,70,13.24,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  23:13:0
62,0.05,13.98,0.78,0.00,0.00,0.00,0.06,13.02,25.00,71,13.24,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  23:24:0
63,0.12,14.03,1.69,0.00,0.00,0.00,0.13,13.07,25.00,72,13.24,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  23:35:0
64,0.12,14.10,1.69,0.00,0.00,0.00,0.13,13.03,25.00,74,13.24,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  23:46:0
65,0.29,14.20,4.23,0.00,0.00,0.00,0.32,13.24,25.00,79,13.31,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  23:57:0
66,0.23,14.26,3.31,0.00,0.00,0.00,0.25,13.24,25.00,79,13.32,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  0:8:0
67,0.33,14.42,4.80,0.00,0.00,0.00,0.36,13.34,25.00,82,13.43,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  0:19:0
68,0.26,14.32,3.86,0.00,0.00,0.00,0.29,13.33,25.00,82,13.44,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  0:30:0
69,0.26,14.42,3.86,0.00,0.00,0.00,0.29,13.34,25.00,82,13.44,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  0:41:0
70,0.34,14.43,4.95,0.00,0.00,0.00,0.37,13.38,25.00,84,13.49,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  0:52:0
71,0.54,14.67,7.99,0.00,0.00,0.00,0.59,13.55,25.00,90,13.68,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  1:3:0
72,0.45,14.63,6.63,0.00,0.00,0.00,0.49,13.54,25.00,90,13.7,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.64,1.79,3.06,2017/2/14  1:14:0
73,0.45,14.57,6.62,0.00,0.00,0.00,0.49,13.53,25.00,89,13.7,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.01,0.65,1.80,3.07,2017/2/14  1:25:0
74,0.44,14.61,6.49,0.00,0.00,0.00,0.48,13.53,25.00,90,13.73,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.01,0.65,1.80,3.07,2017/2/14  1:36:0
75,0.75,14.81,11.23,0.00,0.00,0.00,0.82,13.70,25.00,96,13.83,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.01,0.65,1.80,3.07,2017/2/14  1:47:0
76,0.69,14.86,10.32,0.00,0.00,0.00,0.75,13.77,25.00,98,13.92,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.01,0.65,1.80,3.07,2017/2/14  1:58:0
77,0.68,14.92,10.17,0.00,0.00,0.00,0.74,13.75,25.00,98,13.94,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.01,0.65,1.80,3.07,2017/2/14  2:9:0
78,0.68,14.91,10.19,0.00,0.00,0.00,0.74,13.78,25.00,98,13.94,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.02,0.66,1.81,3.08,2017/2/14  2:20:0
79,0.62,14.87,9.36,0.00,0.00,0.00,0.68,13.77,25.00,98,13.95,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.02,0.66,1.81,3.08,2017/2/14  2:31:0
80,0.65,14.96,9.79,0.00,0.00,0.00,0.71,13.80,25.00,99,13.95,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.02,0.66,1.81,3.08,2017/2/14  2:42:0
81,0.63,14.93,9.52,0.00,0.00,0.00,0.69,13.80,25.00,100,13.95,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.02,0.66,1.81,3.08,2017/2/14  2:53:0
82,0.67,14.98,10.11,0.00,0.00,0.00,0.73,13.86,25.00,100,14,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.02,0.66,1.81,3.08,2017/2/14  3:4:0
83,0.65,14.97,9.84,0.00,0.00,0.00,0.71,13.86,25.00,100,14.01,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.03,0.67,1.82,3.09,2017/2/14  3:15:0
84,0.70,15.02,10.56,0.00,0.00,0.00,0.76,13.90,25.00,100,14.04,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.03,0.67,1.82,3.09,2017/2/14  3:26:0
85,0.63,14.99,9.58,0.00,0.00,0.00,0.69,13.89,25.00,100,14.08,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.03,0.67,1.82,3.09,2017/2/14  3:37:0
86,0.70,15.03,10.57,0.00,0.00,0.00,0.76,13.91,25.00,100,14.09,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.03,0.67,1.82,3.09,2017/2/14  3:48:0
87,0.63,15.07,9.59,0.00,0.00,0.00,0.69,13.91,25.00,100,14.09,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.03,0.67,1.82,3.09,2017/2/14  3:59:0
88,0.67,15.07,10.19,0.00,0.00,0.00,0.73,13.96,25.00,100,14.1,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.04,0.68,1.83,3.10,2017/2/14  4:11:0
89,0.71,15.25,10.95,0.00,0.00,0.00,0.78,14.05,25.00,100,14.18,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.04,0.68,1.83,3.10,2017/2/14  4:22:0
90,0.91,15.61,14.26,0.00,0.00,0.00,0.99,14.41,25.00,100,14.53,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.04,0.68,1.83,3.10,2017/2/14  4:33:0
91,0.79,15.05,11.97,0.00,0.00,0.00,0.84,14.26,25.00,100,14.67,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.04,0.68,1.83,3.10,2017/2/14  4:44:0
92,0.75,17.14,12.96,0.00,0.00,0.00,0.90,14.41,25.00,100,14.67,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.05,0.69,1.84,3.11,2017/2/14  4:55:0
93,0.65,18.94,12.35,0.00,0.00,0.00,0.86,14.37,25.00,100,14.67,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.05,0.69,1.84,3.11,2017/2/14  5:6:0
94,0.56,20.47,11.46,0.00,0.00,0.00,0.80,14.33,25.00,100,14.67,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.05,0.69,1.84,3.11,2017/2/14  5:17:0
95,0.51,21.58,11.04,0.00,0.00,0.00,0.77,14.35,25.00,100,14.86,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.05,0.69,1.84,3.11,2017/2/14  5:28:0
96,0.49,21.26,10.60,0.00,0.00,0.00,0.74,14.33,25.00,100,15.03,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.70,1.85,3.12,2017/2/14  5:39:0
97,0.51,19.84,10.18,0.00,0.00,0.00,0.71,14.34,25.00,100,15.13,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.70,1.85,3.12,2017/2/14  5:50:0
98,0.46,21.50,10.08,0.00,0.00,0.00,0.70,14.40,25.00,100,15.13,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.70,1.85,3.12,2017/2/14  6:1:0
99,0.44,20.88,9.32,0.00,0.00,0.00,0.65,14.34,25.00,100,15.13,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.70,1.85,3.12,2017/2/14  6:12:0
100,0.43,19.36,8.39,0.00,0.00,0.00,0.59,14.23,25.00,100,15.13,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.70,1.85,3.12,2017/2/14  6:23:0
101,0.13,21.20,2.76,0.00,0.00,0.00,0.20,13.84,25.00,100,15.13,12.9,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.71,1.86,3.13,2017/2/14  6:34:0
102,0.18,22.68,4.26,0.00,0.00,0.00,0.31,13.76,25.00,98,15.13,12.9,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.71,1.86,3.13,2017/2/14  6:45:0
103,0.36,21.70,7.92,0.00,0.00,0.00,0.57,13.91,25.00,100,15.13,12.9,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.71,1.86,3.13,2017/2/14  6:56:0
104,0.20,22.02,4.40,0.00,0.00,0.00,0.32,13.78,25.00,98,15.13,12.9,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.71,1.86,3.13,2017/2/14  7:7:0
105,0.18,22.11,4.12,0.00,0.00,0.00,0.30,13.74,25.00,97,15.13,12.9,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.71,1.86,3.13,2017/2/14  7:18:0
106,0.18,21.98,3.98,0.00,0.00,0.00,0.29,13.75,25.00,97,15.13,12.9,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.71,1.86,3.13,2017/2/14  7:29:0
107,0.18,21.98,3.98,0.00,0.00,0.00,0.29,13.74,25.00,97,15.13,12.9,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.71,1.86,3.13,2017/2/14  7:40:0
108,0.17,21.61,3.84,0.00,0.00,0.00,0.28,13.74,25.00,97,15.13,12.9,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.71,1.86,3.13,2017/2/14  7:51:0
109,0.17,21.67,3.85,0.00,0.00,0.00,0.28,13.75,25.00,97,15.13,12.9,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.71,1.86,3.13,2017/2/14  8:2:0
110,0.17,21.11,3.70,0.00,0.00,0.00,0.27,13.71,25.00,97,15.13,12.9,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.71,1.86,3.13,2017/2/14  8:13:0
111,0.15,14.66,2.32,0.00,0.00,0.00,0.17,13.65,25.00,94,15.13,12.9,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.71,1.86,3.13,2017/2/14  8:24:0
112,0.13,14.61,2.03,0.00,0.00,0.00,0.15,13.54,25.00,90,15.13,12.9,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.71,1.86,3.13,2017/2/14  8:35:0
113,0.11,14.47,1.61,0.00,0.00,0.00,0.12,13.49,25.00,88,15.13,12.9,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.71,1.86,3.13,2017/2/14  8:46:0
114,0.09,14.43,1.34,0.00,0.00,0.00,0.10,13.43,25.00,86,15.13,12.9,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.72,1.87,3.14,2017/2/14  8:57:0
115,0.07,14.37,1.07,0.00,0.00,0.00,0.08,13.40,25.00,85,15.13,12.9,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.72,1.87,3.14,2017/2/14  9:8:0
116,0.03,14.31,0.53,0.00,0.00,0.00,0.04,13.35,25.00,83,15.13,12.9,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.72,1.87,3.14,2017/2/14  9:19:0
117,0.00,14.32,0.13,0.00,0.00,0.00,0.01,13.31,25.00,81,15.13,12.9,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.72,1.87,3.14,2017/2/14  9:30:0
