Record Num.,Array Current(A) ,Array Voltage(V),Array Power(W),Load Current(A),Load Voltage(V),Load Power(W),Battery Current(A),Battery Voltage(V),Battery Temp.(℃),Battery SOC(%),Battery Max. Voltage(V),Battery Min. Voltage(V),Array Status,Charging Status,Battery Status,Load Status,Device Status,Daily Energy Consumed(kWh),Monthly Energy Consumed(kWh),Annual Energy Consumed(kWh),Total Energy Consumed(kWh),Daily Energy Generated(kWh),Monthly Energy Generated(kWh),Annual Energy Generated(kWh),Total Energy Generated(kWh)
106,0.90,18.75,16.95,0.00,0.00,0.00,1.18,14.37,25.00,100,14.87,12.99,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.03,0.47,1.62,2.89,2017/10/9  11:15:0
107,0.79,19.49,15.57,0.00,0.00,0.00,1.08,14.42,25.00,100,14.92,12.99,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.04,0.48,1.63,2.90,2017/10/9  11:26:0
108,0.68,20.63,14.07,0.00,0.00,0.00,0.98,14.36,25.00,100,14.92,12.99,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.04,0.48,1.63,2.90,2017/10/9  11:37:0
109,0.36,20.82,7.61,0.00,0.00,0.00,0.54,14.11,25.00,100,14.92,12.99,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.04,0.48,1.63,2.90,2017/10/9  11:48:0
110,0.59,19.11,11.36,0.00,0.00,0.00,0.80,14.20,25.00,100,14.96,12.99,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.05,0.49,1.64,2.91,2017/10/9  11:59:0
111,0.60,19.15,11.65,0.00,0.00,0.00,0.81,14.39,25.00,100,14.96,12.99,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.05,0.49,1.64,2.91,2017/10/9  12:10:0
112,0.27,19.49,5.31,0.00,0.00,0.00,0.38,13.99,25.00,100,14.96,12.99,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.05,0.49,1.64,2.91,2017/10/9  12:21:0
113,0.20,22.59,4.69,0.00,0.00,0.00,0.34,13.81,25.00,99,14.96,12.99,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.05,0.49,1.64,2.91,2017/10/9  12:32:0
114,0.26,19.91,5.23,0.00,0.00,0.00,0.38,13.78,25.00,99,14.96,12.99,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.05,0.49,1.64,2.91,2017/10/9  12:43:0
115,0.29,21.91,6.36,0.00,0.00,0.00,0.46,13.84,25.00,100,14.96,12.99,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.05,0.49,1.64,2.91,2017/10/9  12:55:0
116,0.37,17.83,6.66,0.00,0.00,0.00,0.48,13.88,25.00,100,14.96,12.99,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.05,0.49,1.64,2.91,2017/10/9  13:6:0
117,0.26,18.71,4.96,0.00,0.00,0.00,0.36,13.78,25.00,99,14.96,12.99,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.50,1.65,2.92,2017/10/9  13:17:0
118,0.22,21.23,4.84,0.00,0.00,0.00,0.35,13.85,25.00,100,14.96,12.99,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.50,1.65,2.92,2017/10/9  13:28:0
119,0.59,14.92,8.86,0.00,0.00,0.00,0.67,13.23,25.00,78,14.96,12.99,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.50,1.65,2.92,2017/10/9  13:39:0
120,1.47,15.93,23.51,0.00,0.00,0.00,1.76,13.36,25.00,83,14.96,12.97,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.50,1.65,2.92,2017/10/9  13:50:0
121,1.29,14.25,18.46,0.00,0.00,0.00,1.38,13.38,25.00,84,14.96,12.95,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.06,0.50,1.65,2.92,2017/10/9  14:1:0
122,2.22,16.77,37.28,0.00,0.00,0.00,2.77,13.46,25.00,87,14.96,12.95,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.51,1.66,2.93,2017/10/9  14:12:0
123,1.57,14.37,22.68,0.00,0.00,0.00,1.72,13.19,25.00,77,14.96,12.94,Input,FloatCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.51,1.66,2.93,2017/10/9  14:23:0
124,0.87,14.67,12.81,0.00,0.00,0.00,0.98,13.08,25.00,73,14.96,12.91,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.52,1.67,2.94,2017/10/9  14:34:0
125,0.40,14.12,5.72,0.00,0.00,0.00,0.44,13.02,25.00,71,14.96,12.91,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.52,1.67,2.94,2017/10/9  14:45:0
126,0.72,14.12,10.17,0.00,0.00,0.00,0.78,13.04,25.00,72,14.96,12.91,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.52,1.67,2.94,2017/10/9  14:56:0
127,0.60,14.08,8.45,0.00,0.00,0.00,0.65,13.01,25.00,70,14.96,12.9,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.52,1.67,2.94,2017/10/9  15:7:0
128,0.09,13.98,1.29,0.00,0.00,0.00,0.10,12.90,25.00,65,14.96,12.86,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.52,1.67,2.94,2017/10/9  15:18:0
129,0.25,14.09,3.61,0.00,0.00,0.00,0.28,12.91,25.00,67,14.96,12.8,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.52,1.67,2.94,2017/10/9  15:29:0
130,0.11,13.94,1.54,0.00,0.00,0.00,0.12,12.86,25.00,65,14.96,12.8,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.52,1.67,2.94,2017/10/9  15:40:0
131,0.07,13.93,1.02,0.00,0.00,0.00,0.08,12.85,25.00,64,14.96,12.75,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.52,1.67,2.94,2017/10/9  15:51:0
132,0.03,13.80,0.51,0.00,0.00,0.00,0.04,12.84,25.00,63,14.96,12.73,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.52,1.67,2.94,2017/10/9  16:2:0
133,0.22,13.84,3.07,0.00,0.00,0.00,0.24,12.83,25.00,64,14.96,12.71,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.52,1.67,2.94,2017/10/9  16:13:0
134,0.41,13.91,5.77,0.00,0.00,0.00,0.45,12.83,25.00,63,14.96,12.71,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.52,1.67,2.94,2017/10/9  16:24:0
135,0.32,13.70,4.48,0.00,0.00,0.00,0.35,12.81,25.00,63,14.96,12.71,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.09,0.53,1.68,2.95,2017/10/9  16:35:0
136,0.67,13.97,9.38,0.00,0.00,0.00,0.73,12.85,25.00,64,14.96,12.71,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.09,0.53,1.68,2.95,2017/10/9  16:46:0
137,0.48,13.81,6.66,0.00,0.00,0.00,0.52,12.81,25.00,63,14.96,12.71,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.09,0.53,1.68,2.95,2017/10/9  16:57:0
138,0.15,13.69,2.16,0.00,0.00,0.00,0.17,12.76,25.00,61,14.96,12.67,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.09,0.53,1.68,2.95,2017/10/9  17:8:0
139,0.37,13.78,5.23,0.00,0.00,0.00,0.41,12.76,25.00,61,14.96,12.67,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.09,0.53,1.68,2.95,2017/10/9  17:19:0
140,0.37,13.68,5.10,0.00,0.00,0.00,0.40,12.75,25.00,61,14.96,12.66,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.09,0.53,1.68,2.95,2017/10/9  17:30:0
141,0.29,13.59,3.94,0.00,0.00,0.00,0.31,12.72,25.00,60,14.96,12.63,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.09,0.53,1.68,2.95,2017/10/9  17:41:0
142,0.06,13.41,0.88,0.00,0.00,0.00,0.07,12.69,25.00,58,14.96,12.58,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.09,0.53,1.68,2.95,2017/10/9  17:52:0
143,0.10,13.33,1.39,0.00,0.00,0.00,0.11,12.67,25.00,57,14.96,12.56,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.09,0.53,1.68,2.95,2017/10/9  18:4:0
144,0.16,13.44,2.27,0.00,0.00,0.00,0.18,12.66,25.00,57,14.96,12.52,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.09,0.53,1.68,2.95,2017/10/9  18:15:0
145,0.00,11.32,0.00,0.00,0.00,0.00,0.00,12.60,25.00,55,14.96,12.5,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.09,0.53,1.68,2.95,2017/10/9  18:26:0
146,0.00,5.41,0.00,0.00,0.00,0.00,0.00,12.58,25.00,54,14.96,12.5,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.09,0.53,1.68,2.95,2017/10/9  18:37:0
147,0.00,2.31,0.00,0.00,0.00,0.00,0.00,12.56,25.00,54,14.96,12.5,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.09,0.53,1.68,2.95,2017/10/9  18:48:0
148,0.00,1.80,0.00,0.00,0.00,0.00,0.00,12.55,25.00,53,14.96,12.5,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.09,0.53,1.68,2.95,2017/10/9  18:59:0
149,0.00,1.15,0.00,0.00,0.00,0.00,0.00,12.53,25.00,52,14.96,12.5,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.09,0.53,1.68,2.95,2017/10/9  19:10:0
150,0.00,1.12,0.00,0.00,0.00,0.00,0.00,12.51,25.00,52,14.96,12.5,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.09,0.53,1.68,2.95,2017/10/9  19:21:0
151,0.00,1.59,0.00,0.00,0.00,0.00,0.00,12.49,25.00,51,14.96,12.48,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.09,0.53,1.68,2.95,2017/10/9  19:32:0
152,0.00,1.55,0.00,0.00,0.00,0.00,0.00,12.47,25.00,51,14.96,12.47,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.09,0.53,1.68,2.95,2017/10/9  19:43:0
